29.10.2018,6382.20,-122.7,
28.10.2018,6504.90,-3,
27.10.2018,6507.90,26.4,
26.10.2018,6481.50,-36.4,
25.10.2018,6517.90,-32.2,
24.10.2018,6550.10,21.7,
23.10.2018,6528.40,-37.7,
22.10.2018,6566.10,8.2,
21.10.2018,6557.90,20.2,
20.10.2018,6537.70,5,
19.10.2018,6532.70,-41.9,
18.10.2018,6574.60,-66.6,
17.10.2018,6641.20,-24.7,
16.10.2018,6621.90,-19.2,
15.10.2018,6641.10,303.5,
14.10.2018,6337.60,12.9,
13.10.2018,6324.70,6.9,
12.10.2018,6317.80,40.4,
11.10.2018,6277.40,-343.9,
10.10.2018,6621.30,-19,
09.10.2018,6640.30,-17.2,
08.10.2018,6657.50,83.5,
07.10.2018,6574,1.4,
06.10.2018,6572.60,-36.5,
05.10.2018,6609.10,51.9,
04.10.2018,6557.20,75.2,
03.10.2018,6482,-55,
02.10.2018,6537,-51.6,
01.10.2018,6588.60,-19.2,
30.09.2018,6607.80,-9.3,
29.09.2018,6617.10,-38.2,
28.09.2018,6655.30,-23.1,
27.09.2018,6678.40,205.3,
26.09.2018,6473.10,30.1,
25.09.2018,6443,-136,
24.09.2018,6579,-93.4,
23.09.2018,6672.40,-23.2,
22.09.2018,6695.60,-50.3,
21.09.2018,6745.90,291.7,
20.09.2018,6454.20,86.9,
19.09.2018,6367.30,22.4,
18.09.2018,6344.90,73.4,
17.09.2018,6271.50,-246.5,
16.09.2018,6518,-4.6,
15.09.2018,6522.60,44.2,
14.09.2018,6478.40,-0.1,
13.09.2018,6478.50,146.2,
12.09.2018,6332.30,41.6,
11.09.2018,6290.70,-42.1,
10.09.2018,6332.80,30.2,
09.09.2018,6302.60,71.5,
08.09.2018,6231.10,-183.9,
07.09.2018,6415,-101.4,
06.09.2018,6516.40,-137.9,
05.09.2018,6654.30,-634.8,
04.09.2018,7289.10,113.8,
03.09.2018,7175.30,-6.4,
02.09.2018,7181.70,59.6,
01.09.2018,7122.10,175.6,
31.08.2018,6946.50,-3.3,
30.08.2018,6949.80,-50.2,
29.08.2018,7000,-22,
28.08.2018,7022,184.5,
27.08.2018,6837.50,122.5,
26.08.2018,6715,1.6,
25.08.2018,6713.40,58.6,
24.08.2018,6654.80,132.7,
23.08.2018,6522.10,149.8,
22.08.2018,6372.30,-110.6,
21.08.2018,6482.90,187.6,
20.08.2018,6295.30,-180.1,
19.08.2018,6475.40,67.3,
18.08.2018,6408.10,-161.7,
17.08.2018,6569.80,221.1,
16.08.2018,6348.70,38.5,
15.08.2018,6310.20,90.9,
14.08.2018,6219.30,-87.2,
13.08.2018,6306.50,-30.8,
12.08.2018,6156,0,
11.08.2018,6156,-13.4,
10.08.2018,6169.40,-382.4,
09.08.2018,6551.80,197.9,
08.08.2018,6309.40,-426.2,
07.08.2018,6735.60,-214,
06.08.2018,6949.60,-75,
05.08.2018,7024.60,0.7,
04.08.2018,7023.90,-377.1,
03.08.2018,7401,-158.9,
02.08.2018,7559.90,-70.1,
01.08.2018,7630,-186.4,
31.07.2018,7816.40,-314.8,
30.07.2018,8131.20,-26,
29.07.2018,8157.20,21.2,
28.07.2018,8136,54.1,
27.07.2018,8081.90,209.9,
26.07.2018,7872,-221,
25.07.2018,8093,-194.8,
24.07.2018,8287.80,629.4,
23.07.2018,7658.40,285.4,
22.07.2018,7373,-10.2,
21.07.2018,7383.20,63.3,
20.07.2018,7319.90,-106.3,
19.07.2018,7426.20,85.3,
18.07.2018,7340.90,89.8,
17.07.2018,7251.10,562,
16.07.2018,6689.10,336.5,
15.07.2018,6352.60,91.2,
14.07.2018,6261.40,43.6,
13.07.2018,6217.80,-37.5,
12.07.2018,6255.30,-126.8,
11.07.2018,6382.10,52.1,
10.07.2018,6330,-311.2,
09.07.2018,6641.20,-51.7,
08.07.2018,6692.90,-19.3,
07.07.2018,6712.20,118.7,
06.07.2018,6593.50,29.6,
05.07.2018,6563.90,1.9,
04.07.2018,6562,55.9,
03.07.2018,6506.10,-145.4,
02.07.2018,6651.50,285,
01.07.2018,6366.50,-40.8,
30.06.2018,6407.30,165.3,
29.06.2018,6242,295.6,
28.06.2018,5946.40,-253.4,
27.06.2018,6199.80,73.7,
26.06.2018,6126.10,-191.8,
25.06.2018,6317.90,93.5,
24.06.2018,6224.40,12.7,
23.06.2018,6211.70,49.6,
22.06.2018,6162.10,-575.5,
21.06.2018,6737.60,-12.3,
20.06.2018,6749.90,-17.9,
19.06.2018,6767.80,17.4,
18.06.2018,6750.40,191.5,
17.06.2018,6558.90,-25.2,
16.06.2018,6584.10,114,
15.06.2018,6470.10,-249.8,
14.06.2018,6719.90,305.7,
13.06.2018,6414.20,-248.8,
12.06.2018,6663,-300.9,
11.06.2018,6963.90,56.8,
10.06.2018,6907.10,-636.4,
09.06.2018,7543.50,-105.6,
08.06.2018,7649.10,-39.3,
07.06.2018,7688.40,33.7,
06.06.2018,7654.70,18.1,
05.06.2018,7636.60,58.1,
04.06.2018,7578.50,-138.5,
03.06.2018,7717,34.4,
02.06.2018,7682.60,96.2,
01.06.2018,7586.40,51.7,
31.05.2018,7534.70,98.3,
30.05.2018,7436.40,-108.5,
29.05.2018,7544.90,335.2,
