PARAMETRY SYMULACJI:
Srednia zmiana max: 95,89
Srednia zmiana min: 125,21
Szansa wzrostu zamkniecia: 0,55
Srednia zmiana zamkniecia: 244,57
Szansa wzrostu wolumenu: 0,52
Srednia zmiana wolumenu: 126,04
2020-01-27;8981,30;8567,60;8600,00;8912,10;121,70;
2020-01-26;8600,00;8311,30;8367,70;8600,00;90,68;
2020-01-25;8457,60;8289,00;8456,90;8367,70;46,50;
2020-01-24;8528,90;8245,60;8424,00;8456,90;93,28;
2020-01-23;8690,90;8310,00;8681,90;8424,00;137,09;
2020-01-22;8798,50;8610,00;8760,70;8681,90;83,00;
2020-01-21;8765,50;8521,00;8663,60;8760,70;86,41;
2020-01-20;8764,80;8510,00;8718,00;8663,60;86,29;
2020-01-19;9185,50;8510,10;8939,90;8718,00;184,58;
2020-01-18;8973,40;8830,00;8914,80;8939,90;69,92;
2020-01-17;8996,00;8670,00;8747,10;8914,80;135,28;
2020-01-16;8825,00;8600,00;8818,20;8747,10;96,37;
2020-01-15;8890,00;8584,00;8847,60;8818,20;166,11;
2020-01-14;8879,90;8133,00;8133,00;8847,60;253,32;
2020-01-13;8206,40;8070,00;8190,00;8133,00;56,19;
2020-01-12;8190,00;7987,00;8053,80;8190,00;66,13;
2020-01-11;8289,40;8008,40;8200,00;8053,80;106,28;
2020-01-10;8200,00;7710,10;7855,00;8200,00;149,45;
2020-01-09;8069,90;7785,90;8069,90;7855,00;104,68;
2020-01-08;8449,90;7876,00;8189,50;8069,90;187,28;
2020-01-07;8220,00;7750,90;7795,30;8189,50;176,67;
2020-01-06;7810,90;7382,10;7387,40;7795,30;105,03;
2020-01-05;7490,00;7343,00;7379,80;7387,40;69,14;
2020-01-04;7398,00;7301,30;7351,30;7379,80;40,88;
2020-01-03;7403,90;6901,00;6984,80;7351,30;174,00;
2020-01-02;7249,70;6951,00;7238,20;6984,80;122,34;
2020-01-01;7300,00;7220,10;7258,70;7238,20;64,92;
2020-06-07;9721,17;9088,27;9621,40;9234,72;9,06;
2020-06-08;9510,40;9024,28;9234,72;9083,91;-56,15;
2020-06-09;9142,01;8469,64;9083,91;8826,87;-69,35;
2020-06-10;8918,01;8498,45;8826,87;8607,78;0,00;
2020-06-11;8638,13;8353,31;8607,78;8436,40;75,58;
2020-06-12;8463,09;8018,46;8436,40;8076,24;53,95;
2020-06-13;8201,14;7581,99;8076,24;7635,93;121,98;
2020-06-14;7759,41;7140,89;7635,93;7389,30;107,00;
2020-06-15;7722,57;7315,13;7389,30;7632,76;143,95;
2020-06-16;7662,22;7448,10;7632,76;7464,86;98,81;
2020-06-17;7473,62;6820,18;7464,86;7101,00;0,00;
2020-06-18;7214,16;6640,67;7101,00;6825,10;36,91;
2020-06-19;6869,52;6629,90;6825,10;6661,07;0,00;
2020-06-20;6853,81;6505,87;6661,07;6797,42;0,00;
2020-06-21;6995,55;6437,72;6797,42;6675,57;24,51;
2020-06-22;6990,09;6653,91;6675,57;6768,89;0,00;
2020-06-23;7349,39;6707,71;6768,89;7211,27;-75,87;
2020-06-24;7289,01;6887,14;7211,27;7228,92;0,00;
2020-06-25;7565,58;7218,04;7228,92;7468,34;30,53;
2020-06-26;7897,69;7284,56;7468,34;7658,26;-90,05;
2020-06-27;7754,27;7341,20;7658,26;7508,02;0,00;
2020-06-28;7536,46;7168,04;7508,02;7397,19;-51,39;
2020-06-29;7962,55;7317,88;7397,19;7770,35;-27,38;
2020-06-30;7939,37;7719,74;7770,35;7820,09;0,65;
2020-07-01;7830,15;7475,12;7820,09;7606,88;-18,72;
2020-07-02;7874,94;7460,00;7606,88;7631,85;6,04;
2020-07-03;7742,27;7392,59;7631,85;7683,43;23,47;
2020-07-04;7684,47;7581,32;7683,43;7672,63;0,00;
2020-07-05;8024,13;7549,83;7672,63;8002,18;5,55;
2020-07-06;8206,67;7864,00;8002,18;7910,30;109,95;
2020-07-07;8189,95;7652,15;7910,30;7666,88;127,44;
2020-07-08;7932,78;7603,66;7666,88;7897,87;186,03;
2020-07-09;7927,08;7772,71;7897,87;7820,66;217,33;
2020-07-10;7867,05;7631,17;7820,66;7697,84;194,40;
2020-07-11;7837,69;7544,15;7697,84;7740,11;178,96;
2020-07-12;8233,74;7596,65;7740,11;8103,07;196,91;
2020-07-13;8190,20;8085,23;8103,07;8132,14;179,42;
2020-07-14;8362,42;8131,13;8132,14;8273,12;238,86;
2020-07-15;8530,27;8021,56;8273,12;8068,35;174,84;
2020-07-16;8138,49;7946,44;8068,35;8034,75;142,68;
2020-07-17;8043,27;7922,18;8034,75;8009,99;123,39;
2020-07-18;8069,98;7759,59;8009,99;7795,45;122,77;
2020-07-19;8571,74;7781,04;7795,45;8405,77;10,93;
2020-07-20;8624,26;7902,27;8405,77;7968,83;125,50;
